3.40364, 3.09942, 0.910951, 3.48284, -0.910951, -3.48284, 1.58174, -3.86626
3.40364, 3.09942, 0.910951, 3.48284, -0.910951, -3.48284, 1.58174, -3.86626
3.40364, 3.09942, 0.910951, 3.48284, -0.910951, -3.48284, 1.58174, -3.86626
3.40364, 3.09942, 0.910951, 3.48284, -0.910951, -3.48284, 1.58174, -3.86626
3.40364, 3.09942, 0.910951, 3.48284, -0.910951, -3.48284, 1.58174, -3.86626
3.40364, 3.09942, 0.910951, 3.48284, -0.910951, -3.48284, 1.58174, -3.86626
3.40364, 3.09942, 0.910951, 3.48284, -0.910951, -3.48284, 1.58174, -3.86626
3.40364, 3.09942, 0.910951, 3.48284, -0.910951, -3.48284, 1.58174, -3.86626
3.40364, 3.09942, 0.910951, 3.48284, -0.910951, -3.48284, 1.58174, -3.86626
3.40364, 3.09942, 0.910951, 3.48284, -0.910951, -3.48284, 1.58174, -3.86626
3.40364, 3.09942, 0.910951, 3.48284, -0.910951, -3.48284, 1.58174, -3.86626
3.40364, 3.09942, 0.910951, 3.48284, -0.910951, -3.48284, 1.58174, -3.86626
3.40364, 3.09942, 0.910951, 3.48284, -0.910951, -3.48284, 1.58174, -3.86626
3.40364, 3.09942, 0.910951, 3.48284, -0.910951, -3.48284, 1.58174, -3.86626
3.40364, 3.09942, 0.910951, 3.48284, -0.910951, -3.48284, 1.58174, -3.86626
3.40364, 3.09942, 0.910951, 3.48284, -0.910951, -3.48284, 1.58174, -3.86626
3.40364, 3.09942, 0.910951, 3.48284, -0.910951, -3.48284, 1.58174, -3.86626
3.40364, 3.09942, 0.910951, 3.48284, -0.910951, -3.48284, 1.58174, -3.86626
3.40364, 3.09942, 0.910951, 3.48284, -0.910951, -3.48284, 1.58174, -3.86626
3.40364, 3.09942, 0.910951, 3.48284, -0.910951, -3.48284, 1.58174, -3.86626
3.40364, 3.09942, 0.910951, 3.48284, -0.910951, -3.48284, 1.58174, -3.86626
3.40364, 3.09942, 0.910951, 3.48284, -0.910951, -3.48284, 1.58174, -3.86626
3.40364, 3.09942, 0.910951, 3.48284, -0.910951, -3.48284, 1.58174, -3.86626
3.40364, 3.09942, 0.910951, 3.48284, -0.910951, -3.48284, 1.58174, -3.86626
3.40364, 3.09942, 0.910951, 3.48284, -0.910951, -3.48284, 1.58174, -3.86626
3.40364, 3.09942, 0.910951, 3.48284, -0.910951, -3.48284, 1.58174, -3.86626
3.40364, 3.09942, 0.910951, 3.48284, -0.910951, -3.48284, 1.58174, -3.86626
3.40364, 3.09942, 0.910951, 3.48284, -0.910951, -3.48284, 1.58174, -3.86626
3.40364, 3.09942, 0.910951, 3.48284, -0.910951, -3.48284, 1.58174, -3.86626
0.035, 3.6, 0.385003, 3.59739, 0.385003, -3.60261, 0.035, -3.6
0.035, 3.6, 0.385003, 3.59739, 0.385003, -3.60261, 0.035, -3.6
0.035, 3.6, 0.385003, 3.59739, 0.385003, -3.60261, 0.035, -3.6
0.035, 3.6, 0.385003, 3.59739, 0.385003, -3.60261, 0.035, -3.6
0.035, 3.6, 0.385003, 3.59739, 0.385003, -3.60261, 0.035, -3.6
0.035, 3.6, 0.385003, 3.59739, 0.385003, -3.60261, 0.035, -3.6
0.035, 3.6, 0.385003, 3.59739, 0.385003, -3.60261, 0.035, -3.6
0.035, 3.6, 0.385003, 3.59739, 0.385003, -3.60261, 0.035, -3.6
0.035, 3.6, 0.385003, 3.59739, 0.385003, -3.60261, 0.035, -3.6
0.035, 3.6, 0.385003, 3.59739, 0.385003, -3.60261, 0.035, -3.6
0.035, 3.6, 0.385003, 3.59739, 0.385003, -3.60261, 0.035, -3.6
0.035, 3.6, 0.385003, 3.59739, 0.385003, -3.60261, 0.035, -3.6
0.035, 3.6, 0.385003, 3.59739, 0.385003, -3.60261, 0.035, -3.6
0.035, 3.6, 0.385003, 3.59739, 0.385003, -3.60261, 0.035, -3.6
0.035, 3.6, 0.385003, 3.59739, 0.385003, -3.60261, 0.035, -3.6
0.035, 3.6, 0.385003, 3.59739, 0.385003, -3.60261, 0.035, -3.6
0.035, 3.6, 0.385003, 3.59739, 0.385003, -3.60261, 0.035, -3.6
0.035, 3.6, 0.385003, 3.59739, 0.385003, -3.60261, 0.035, -3.6
0.035, 3.6, 0.385003, 3.59739, 0.385003, -3.60261, 0.035, -3.6
0.035, 3.6, 0.385003, 3.59739, 0.385003, -3.60261, 0.035, -3.6
0.035, 3.6, 0.385003, 3.59739, 0.385003, -3.60261, 0.035, -3.6
0.035, 3.6, 0.385003, 3.59739, 0.385003, -3.60261, 0.035, -3.6
